,gross,Title,Genre,Description,Director,Actors,Year,Runtime (Minutes),Rating,Votes,Revenue (Millions),Metascore,title,original_language,popularity,production_companies,release_date,budget,revenue,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,trailer_views,trailer_likes
238,201585328.0,21 Jump Street,"Action,Comedy,Crime",A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,Phil Lord,"Jonah Hill, Channing Tatum, Ice Cube,Brie Larson",2012,110,7.2,432046,138.45,69.0,21 Jump Street,en,36.231,Columbia Pictures-Relativity Media-Original Film-Metro-Goldwyn-Mayer,2012-03-14,42000000.0,20158532.8,Released,They thought the streets were mean. Then they went back to high school.,6.872,9400.0,Jonah Hill-Channing Tatum-Brie Larson-Dave Franco-Rob Riggle-Ice Cube-DeRay Davis-Ellie Kemper-Jake Johnson-Chris Parnell-Nick Offerman-Holly Robinson Peete-Lindsey Broad-Johnny Simmons-Spencer Boldman-Rye Rye-Caroline Aaron-Dakota Johnson-Valerie Tian-Luis Da Silva Jr.-Johnny Depp-Peter DeLuise-Johnny Pemberton-Joe Chrest-Candi Brooks-Brittney Alger-Dax Flame-Geraldine Singer-Turner Crumbley-Stanley Wong-D.J. Mills-Chanel Celaya-Brett Lapeyrouse,drug dealer-male friendship-investigation-high school-parody-crude humor-undercover cop-buddy cop-buddy comedy-duringcreditsstinger-based on tv series,/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg,/rXrpYOveFl76ivMmyb2612T7Q8w.jpg,187017-72105-23483-109414-45243-41154-18785-59967-14161-39514-1930-109431-109439-10528-20352-27581-38356-27578-1271-14869-8681,5263183.096726486,7759809.300359394
239,549368315.0,Ted,"Comedy,Fantasy","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",Seth MacFarlane,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale",2012,106,7.0,494641,218.63,62.0,Ted,en,63.412,Universal Pictures-MRC-Fuzzy Door Productions-Bluegrass Films-Smart Entertainment,2012-06-29,50000000.0,54936831.5,Released,Ted is coming.,6.392,11089.0,Mark Wahlberg-Mila Kunis-Seth MacFarlane-Joel McHale-Giovanni Ribisi-Patrick Warburton-Matt Walsh-Jessica Barth-Aedin Mincks-Bill Smitrovich-Patrick Stewart-Norah Jones-Sam J. Jones-Tom Skerritt-Bretton Manley-Ralph Garman-Alex Borstein-John Viener-Laura Vandervoort-Robert Wu-Ginger Gonzaga-Jessica Stroup-Melissa Ordway-Max Harris-Zane Cowans-T.J. Hourigan-Owen Clarke-Kristina Ellery-Katelyn Lorren-Chanty Sok-Sarah Fischer-Cassie Djerf-Joe Siriani-Pat Shea-Josh Duvendeck-Chris Cox-Henry Penzi-Tania Cabrera-Colton Shires-Viera Andrea Moya-Heajee Kim-Lydia Hannibal-Shawn Thornton-Eric Weinstein-Danny Smith-Mike Nikitas-Robin Hamilton-Mike Henry-Johnny Lee Davenport-Chris Everett-Tara Strong-Ted Danson-Ryan Reynolds-Olivia Jordan-Alexandra Creteau-Emmalyn Anderson-John Franchi-Ronald Boone-Paul Campbell,dream-friendship-love-buddy-teddy bear-toy comes to life-wishes come true,/osJNr64CNyGhCzdlg6oHt3a6vNA.jpg,/wS9TiAS1WckeTS2IrFg5dRN9WQD.jpg,214756-45243-18785-109439-64688-41154-425-953-23483-310-20352-6479-1593-607-14161-10193-1865-585-12-71552-10528,10861213.173276672,14535993.383038638
240,82515113.0,Sinister,"Horror,Mystery",Washed-up true-crime writer Ellison Oswalt finds a box of super 8 home movies that suggest the murder he is currently researching is the work of a serial killer whose work dates back to the 1960s.,Scott Derrickson,"Ethan Hawke, Juliet Rylance, James Ransone,Fred Dalton Thompson",2012,110,6.8,171169,48.06,53.0,Sinister,en,28.649,Automatik Entertainment-Blumhouse Productions-Alliance Films-IM Global-Possessed Pictures-Summit Entertainment,2012-03-29,3000000.0,8251511.3,Released,"Once you see him, nothing can save you.",6.865,4944.0,Ethan Hawke-Juliet Rylance-Vincent D'Onofrio-James Ransone-Fred Dalton Thompson-Clare Foley-Michael Hall D'Addario-Victoria Leigh-Blake Mizrahi-Cameron Ocasio-Danielle Kotch-Ethan Haberfield-Nicholas King-Tavis Smiley-Rachel Konstantin-Emily Brobst,drowning-pennsylvania usa-child murder-writing-snuff-tape-murder-home movie footage-massacre-power outage-held captive-hanging-death-car fire-attic-occult-super 8mm footage-moving in-crime novelist-novel writing,/nzx10sca3arCeYBAomHan4Q6wa1.jpg,/6WvJAj4OigLvnhIxgkfrOmjSJz2.jpg,283445-49018-115646-91586-138843-250546-132232-23827-72571-22970-65086-280092-77883-259693-242224-8329-82990-565-21208-109428,-131952.2156279784,3635947.3046158575
241,156491279.0,This Means War,"Action,Comedy,Romance",Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.,McG,"Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger",2012,103,6.3,154400,54.76,31.0,This Means War,en,20.489,Dune Entertainment-Overbrook Entertainment-Robert Simonds Productions,2012-02-14,65000000.0,15697455.7,Released,It's SPY Against SPY,6.146,3064.0,Reese Witherspoon-Chris Pine-Tom Hardy-Laura Vandervoort-Angela Bassett-Kasey Ryne Mazak-Warren Christie-Natassia Malthe-Til Schweiger-Chelsea Handler-John Paul Ruttan-Abigail Spencer-Rosemary Harris-George Touliatos-Clint Carleton-Jenny Slate-Leela Savasta-Derek Waters-Mike Dopud-Daren A. Herbert-Kevin O'Grady-Jesse Reid-Viv Leacock-Rebel Wilson-Paul Wu-Kasey Ryne Mazak-Kevan Ohtsji-Dominique Brownes-Aleks Paunovic-Joey Forfellow-Elizabeth Weinstein-Ash Lee-Jakob Davies-Lauren Watson-Paul Becker-Louise Hradsky-Jennifer Oleksiuk-Kirstyn König-Daniela Dib-Stefania Spampinato-Emilie Ullerup-Tyrell Witherspoon-Valin Shinyei-Michael Papajohn,love triangle-friendship-dating-sushi bar-exploding airplane-online dating-karate class-animal shelter,/7d1hwECRc1NZlGfAeYE42ki7Fem.jpg,/crDw9fmbelWgmftnVCKobQHYywI.jpg,37834-585268-919689-161337-37821-50546-87826-35056-54054-52451-18240-50646-64688-72570-77866-9029-50544-82675-52449-41630-90616,7957737.794750001,3679992.231540822
242,275293450.0,Lincoln,"Biography,Drama,History","As the War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.",Steven Spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn,Joseph Gordon-Levitt",2012,150,7.4,207497,182.2,86.0,Lincoln,en,14.498,DreamWorks Pictures-20th Century Fox-Amblin Entertainment-Dune Entertainment-The Kennedy/Marshall Company-Participant-Reliance Entertainment,2012-11-09,65000000.0,27529345.0,Released,,6.9,3356.0,Daniel Day-Lewis-Sally Field-David Strathairn-Joseph Gordon-Levitt-James Spader-Hal Holbrook-Tommy Lee Jones-John Hawkes-Jackie Earle Haley-Bruce McGill-Tim Blake Nelson-Joseph Cross-Jared Harris-Lee Pace-Peter McRobbie-Gulliver McGrath-Gloria Reuben-Jeremy Strong-Michael Stuhlbarg-Boris McGiver-David Costabile-Stephen Spinella-Walton Goggins-David Warshofsky-Colman Domingo-David Oyelowo-Lukas Haas-Dane DeHaan-Carlos Thompson-Bill Camp-Elizabeth Marvel-Byron Jennings-Julie White-Charmaine White-Ralph D. Edlow-Grainger Hines-Richard Topol-Walt Smith-Dakin Matthews-James 'Ike' Eichling-Wayne Duvall-Bill Raymond-Michael Stanton Kennedy-Ford Flannagan-Robert Ayers-Robert Peters-John Moon-Kevin Lawrence O'Donnell-Jamie Horton-Joe Dellinger-Richard Warner-Elijah Chester-Dave Hager-Sean Haggerty-Mike Shiflett-Gregory Itzin-Stephen Dunn-Stephen McKinley Henderson-Chase Edmunds-John Hutton-Robert Ruffin-Drew Sease-John Lescault-Scott Wichmann-Adam Driver-Jean Kennedy Smith-Shirley Augustine-Sarah Wylie-Margaret Ann McGowan-Hilary Montgomery-Asa-Luke Twocrow-Lancer Dean Shull-Robert Wilharm-Kevin Kline-John Jones-Paul Gowans-Joseph Miller-John Bellemer-Mary Dunleavy-Christopher Evan Welch-Alan Sader-Gannon McHale-Ken Lambert-Thomas Belgrey-Ted Johnson-Don Henderson Baker-Raynor Scheine-Armistead Wellford-Michael Ruff-Rich Wills-Stephen Bozzo-Christopher Alan Stewart-Teddy Eck-Todd Fletcher-Charles Kinney-Joseph Carlson-Michael Goodwin-Edward McDonald-Jim Batchelder-Gregory Hosaflook-Joe Kerkes-William Kaffenberger-Larry Van Hoose-C. Brandon Marshall-David Russell Graham-Benjamin Shirley-Henry Kidd-Joseph Frances Filipowski-Thomas Aldridge-Sidney Blackmer Jr.-Billy Caldwell-Glenn T. Crone-Martin Dew-Theodore Ewald-Todd Hunter-Joe Inscoe-Raymond H. Johnson-Gary Keener-Randolph Meekins-Frank Moran-Charley Morgan-Chad Pettit-Barry Privett-Leslie Rogers-Marcello Rollando-Keith Tyree-Kevin J. Walsh-Robert Wray-S. Epatha Merkerson-Christopher Boyer-Stephen Dunford-David Doersch-Christopher Cartmill-Robert Shepherd,usa president-mutiny-speech-based on true story-battlefield-historical fiction-family conflict-mourning-american civil war-cultural conflict-battle of gettysburg-secession-presidential cabinet-gettysburg address-conflagration-ethical dilemma-emancipation-19th century-abraham lincoln-abraham-lincoln,/oOo905cttAIkHERDBya5sX6HbIV.jpg,/90PDnoWXUIJQCwujSJ8bfcCva0J.jpg,97630-68734-82695-45269-967227-72331-87502-17578-57212-88794-89-857-217-58574-31037-64635-243279-87-82693-59967-197,10995648.67526845,6946634.768441237
243,538983207.0,Brave,"Animation,Adventure,Comedy","Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",Mark Andrews,"Kelly Macdonald,Billy Connolly, Emma Thompson, Julie Walters",2012,93,7.2,293941,237.28,69.0,Brave,en,66.581,Walt Disney Pictures-Pixar,2012-06-21,185000000.0,53898320.7,Released,Change your fate.,7.006,12175.0,Kelly Macdonald-Billy Connolly-Emma Thompson-Julie Walters-Robbie Coltrane-Kevin McKidd-Craig Ferguson-Sally Kinghorn-Eilidh Fraser-Peigi Barker-Steven Cree-Steve Purcell-Callum O'Neill-Patrick Doyle-John Ratzenberger,scotland-rebel-bravery-kingdom-archer-wish-bear-scot-rebellious daughter-turns into animal-archery-ruins-aftercreditsstinger-peace offering-woman director-quest,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,/qx9ts2hBYJrkIQxhryitxnLlm2u.jpg,585-62211-38757-2062-12-14160-10193-82690-109445-920-9806-10681-862-20352-863-10191-49013-150540-9487-57800-808,13056283.047746696,13630307.58590294
244,47052899.0,The Place Beyond the Pines,"Crime,Drama,Thriller","A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective.",Derek Cianfrance,"Ryan Gosling, Bradley Cooper, Eva Mendes,Craig Van Hook",2012,140,7.3,200090,21.38,68.0,The Place Beyond the Pines,en,15.634,Sidney Kimmel Entertainment-Electric City Entertainment-Verisimilitude-Hunting Lane Films-Silverwood Films,2013-03-14,15000000.0,35485608.0,Released,One moment can change your life.,7.0,4358.0,Ryan Gosling-Eva Mendes-Bradley Cooper-Dane DeHaan-Emory Cohen-Rose Byrne-Mahershala Ali-Bruce Greenwood-Ben Mendelsohn-Harris Yulin-Ray Liotta-Robert Clohessy-Gabe Fazio-Olga Merediz-Craig Van Hook-Anthony Angelo Pizza Jr.-John Facci-Tula-Penny-Cynthia Pelletier-Sullivan-Mackenzie Trainor-Nicole Califano-Shannon Plumb-Tracey Augustin-Ean Egas-Bob Dieterich-Thomas Mattice-Adam Nowichi-Mark J. Caruso-G. Douglas Griset-Vanessa Thorpe-Gail Martino-Brian Smyj-Dorothy Rutherford-Paul Steele-Travis Jackson Campbell-Trevor Jackson Campbell-Jan Libertucci-Sabrina Dhammi-Heather Chestnut-Greta Seacat-Luca Pierucci-Jessica Layton-James J. Gleason-Patrick Husted-Joe McCarthy-Jefrey Pollock-Lynette Howell Taylor-Sarah Curcio-Ephraim Benton-Mark McCracken-Adriel Linyear-Kevin Green-Jennifer Sober-Melissa Mills-Alex Pulling-Dante Shafer-Kayla Smalls-Frank J. Falvo-Leah Bliven-Whitney Hudson-Breanna Dolen-Hugh T. Farley-Michael Cullen,corruption-drug abuse-parent child relationship-hostage-motel-carnival-stuntman-mechanic-house party-bag of money-religion-motorcycle-police officer-bank robbery-rookie cop-haunted by the past-legacy-evidence room,/d5YPKAHJYmfGBaDMGV6xE8wfsoa.jpg,/qnYwh0tGs0wvjkf7pGPr3TmVFh6.jpg,77987-64690-82682-9736-46705-109421-82693-50646-29056-87502-10316-200713-958487-68718-59392-134411-68734-885121-4271-6145-168672,2599511.433567069,7330275.21747442
245,303025485.0,Battleship,"Action,Adventure,Sci-Fi",A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.,Peter Berg,"Alexander Skarsgård, Brooklyn Decker, Liam Neeson,Rihanna",2012,131,5.8,210349,65.17,41.0,Battleship,en,47.11,Universal Pictures-Hasbro-Bluegrass Films-Film 44,2012-04-11,209000000.0,30302548.5,Released,The Battle for Earth Begins at Sea,5.795,4926.0,Taylor Kitsch-Tadanobu Asano-Rihanna-Brooklyn Decker-Gregory D. Gadson-Hamish Linklater-Liam Neeson-Alexander Skarsgård-Jerry Ferrara-Jesse Plemons-John Tui-David Jensen-Peter Berg-Adam Godley-Rico McClinton-Joji Yoshida-Stephen Bishop-Austin Naulty-James Rawlings-Dustin J. Reno-Rick Hoffman-Gary Grubbs-Rami Malek-Peter MacNicol-Louis Lombardi-Jordan Kirkwood-Doug Penty-Carson Aune-Josh Pence-Lloyd Pitts-Michelle Arthur-Natalia Castellanos-Leni Ito-Jackie Johnson-Kerry Cahill-Norman Vincent McLafferty-Dante Jimenez-Daven Arce-Ralph Richardson-Biunca Love-Kyle Clements-Yutaka Takeuchi-John A Weaver-Dane Justman-Drew Rausch-Bill Stinchcomb-John Bell-Arlene Newman-George O'Hanlon Jr.-Jay Jackson-Joe Chrest,fight-u.s. navy-mind reading-hong kong-football (soccer)-scientist-fictional war-naval-armada-battleship-naval combat-jds myoko-lost communication-taser-buoy-communications expert-joint chiefs of staff-crash landing-jet fighter pilot-navy lieutenant-permission to marry-aftercreditsstinger-naval warfare-uss missouri,/iLV6PVkkutgeEH6O5XFo2L89u3K.jpg,/hgFIvyAAPvQ72jGOkAry6ZtDQo3.jpg,64635-49529-44943-18823-14869-57165-38356-20526-49849-8373-44912-39254-49040-27578-14161-76163-41154-82675-1979-1858-534,18957428.990382213,7237831.57224114
246,167739961.0,Magic Mike,"Comedy,Drama","A male stripper teaches a younger performer how to party, pick up women, and make easy money.",Steven Soderbergh,"Channing Tatum, Alex Pettyfer, Olivia Munn,Matthew McConaughey",2012,110,6.1,113686,113.71,72.0,Magic Mike,en,20.805,Iron Horse Entertainment-Extension 765,2012-06-28,7000000.0,16722157.1,Released,Work all day. Work it all night.,6.158,2760.0,Channing Tatum-Matthew McConaughey-Alex Pettyfer-Cody H. Carolin-Olivia Munn-Joe Manganiello-Matt Bomer-James Martin Kelly-Reid Carolin-Adam Rodríguez-Kevin Nash-Gabriel Iglesias-Riley Keough-Michael Roark-Betsy Brandt-Mircea Monroe-Avery Bigelow-George A. Sack-Micaela Johnson-Denise Vasi-Camryn Grimes-Kate Easton-Asher Wallis-Alison Faulk-Catherine Lynn Stone-Jennifer Skinner-Vanessa Ryan-Teresa Espinosa-Monica Garcia Pérez-Annette Houlihan Verdolino-Candace Marie-Lyss Remaly-Jannel-Marie Diaz-Caitlin Gerard-Yari De Leon-Cam Banfield-Keith Kurtz-Marland Burke-Ashley Hayes-Ken Anthony II-Cassandra M. Bellantoni-Julie Berlin-Machete Bang Bang-Emma Chandler-Michelle Clunie-Erica Day-Tenley Dene-Fielding Edlow-Ingrid Fermandois-Frenchi Firecracker-Lubella Gauna-Corin Grant-Rod Grant-Joe High-Eric Ian-Stacy Jordan-Kelly Keyser-Melody King-Charlotte Wilson Langley-Joshua Lassman-Carrie Lauren-Melissa LeEllen-Morgan Lester-Melinda D. Marin-Krystle McMullan-Adrienne McQueen-Lindsey Marie Nelson-Jeremy Palko-Barrett Perlman-Maxi Schlereth-Nicole Alexandra Shipley-Veronica Viruet Simpson-John L. Smith Jr.-Hannah Stark-Chad Stevens-Michelle Stevenson-Makenzi Swicegood-Jennifer Thompson-Rachael Thompson-Victoria Vodar-Kenny Waymack Jr.-Vicky Kadian-T.J. Alston-Yeva-Genevieve Lavlinski-Robert M. Fenner-Dan Matteucci-Deana Molle'-Samantha Parisi,florida-seduction-strip club-based on true story-male stripper-novice-muscled-brother sister relationship,/oJS0qxNfMdMcFnEZbUbB5q2Olik.jpg,/7DWGkbncSGb3nG6MAd2ZqxDvwEt.jpg,264999-9762-8328-72570-22971-906221-85446-41233-9655-38117-225565-32856-13649-62838-11887-77877-80271-10947-63492-195589-64688,9293697.030109638,4689482.173978675
247,32170399.0,Spring Breakers,Drama,"Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.",Harmony Korine,"Vanessa Hudgens, Selena Gomez, Ashley Benson,Rachel Korine",2012,94,5.3,114290,14.12,63.0,Spring Breakers,en,16.436,Iconoclast-Rabbit Bandini Productions-Division Films-Muse Productions-O' Salvation-MJZ-Pop Films-Radar Pictures,2013-01-24,5000000.0,31724284.0,Released,A little sun can bring out your dark side.,5.2,3517.0,James Franco-Selena Gomez-Vanessa Hudgens-Ashley Benson-Rachel Korine-Gucci Mane-Heather Morris-Ash Lendzion-Sidney Sewell-Thurman Sewell-Emma Holzer-Lee Irby-Jeff Jarrett-Russell Curry-Josh Randall-Travis Duncan-John McClain-Paige Anderson-Rebecca Kauffman-Tony Robinette-Megan Russell-Kathryn Trail-Ken Anthony II-Karleigh Chase-Vivian Fleming-Alvarez-Tom Franco-Mattox Gardner-Rod Grant-Anthony J. James-Dave Kramer-Erik Anthony Russo-Dayton Sinkia-Lauren Vera-Benjamin Weaver-Nicole Paris Williams,robbery-florida-drug dealer-female friendship-art house-drugs-spring break-young adult,/9tyPnyEkL44qbAliM9jMRWc6bjg.jpg,/eINHLmQNce1UoLuKlqKBvJK12Sd.jpg,96936-19458-59860-80271-57214-15157-38843-26736-109431-13649-259018-72105-38117-10947-195589-11887-192132-114150-82693-84892-18126,11135389.37237092,14290183.08475685
248,471222889.0,Wreck-It Ralph,"Animation,Adventure,Comedy","A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",Rich Moore,"John C. Reilly, Jack McBrayer, Jane Lynch, Sarah Silverman",2012,101,7.8,290559,189.41,72.0,Wreck-It Ralph,en,88.88,Walt Disney Animation Studios-Walt Disney Pictures,2012-11-01,165000000.0,47122288.9,Released,The story of a regular guy just looking for a little wreck-ognition.,7.3,11170.0,John C. Reilly-Sarah Silverman-Jack McBrayer-Jane Lynch-Ed O'Neill-Dennis Haysbert-Edie McClurg-Alan Tudyk-Jess Harnell-Mindy Kaling-Joe Lo Truglio-Raymond S. Persi-Rachael Harris-Skylar Astin-Adam Carolla-Horatio Sanz-Maurice LaMarche-Stefanie Scott-John DiMaggio-Rich Moore-Katie Lowes-Jamie Elman-Josie Trinidad-Cymbre Walk-Tucker Gilmore-Brandon Scott-Tim Mertens-Kevin Deters-Gerald C. Rivers-Martin Jarvis-Brian Kesinger-Roger Craig Smith-Phil Johnston-Reuben Langdon-Kyle Hebert-Jamie Sparer Roberts-Ava Acres-Isabella Acres-Bob Bergen-David Boat-Mike Carlsen-Reed Buck-David Cowgill-Jim Cummings-Terri Douglas-Sandy Fox-Eddie Frierson-Earl Ghaffari-Emily Hahn-Jennifer Hale-Daniel Kaz-Dave Kohut-Lauren MacMullan-Mona Marshall-Scott Menville-Laraine Newman-Paul Pape-Lynwood Robinson-Trenton Rogers-Jadon Sand-Kath Soucie-April Stewart-Fred Tatasciore-Jennifer Christine Vera-Elizabeth Daily-Will Deters-Debi Derryberry,support group-product placement-bullying-jail-racing-arcade-medal-self esteem-curiosity-precocious child-aftercreditsstinger-duringcreditsstinger-first person shooter-glitch-carefree-interrupted wedding-social reject-escape from jail-hoverboard-purpose of life,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,/riKyo85CmJU48ZaSMLpuDNTZHuE.jpg,20352-62177-10191-38757-585-93456-10193-57800-62211-953-76492-9502-49519-14160-12-10681-2062-863-862-425-9806,5933216.765721005,8863594.802402945
249,234989584.0,American Reunion,Comedy,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",Jon Hurwitz,"Jason Biggs, Alyson Hannigan,Seann William Scott, Chris Klein",2012,113,6.7,178471,56.72,49.0,American Reunion,en,51.504,Universal Pictures,2012-04-04,50000000.0,23498958.4,Released,Save the best piece for last.,6.3,3988.0,Jason Biggs-Alyson Hannigan-Seann William Scott-Chris Klein-Thomas Ian Nicholas-Tara Reid-Mena Suvari-Eddie Kaye Thomas-John Cho-Jennifer Coolidge-Eugene Levy-Natasha Lyonne-Dania Ramirez-Katrina Bowden-Ali Cobrin-Shannon Elizabeth-Chris Owen-Justin Isfeld-Neil Patrick Harris-Molly Cheek-Rebecca De Mornay-Jesse Malinowski-Pam Green-Valarie Kobrovsky-Chuck Hittinger-Jay Harrington-Charlene Amoia-Robert Hayes-Vik Sahay-Stevie Ray Dallimore-Kim Wall-Jennifer Sun Bell-Autumn Dial-Rebecca Field-Vince Pisani-Jen Kober-Raheem Babalola-Benjamin Arthur-Hart Turner-Matt Mangum-Brian Mahoney-Helenna Santos-Michael Beasley-Jenna Willis-Rebecca De Mornay-Jeremy Ambler-Walter Hendrix III-Ashlyn Henson,husband wife relationship-sequel-family reunion-masturbation-scat-high school reunion-quitting a job-milf-duringcreditsstinger,/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg,/xr3a08OeCkSHwOUvJrOngQSlrC2.jpg,8273-2770-2105-8274-8275-8277-26123-45243-63404-72105-18785-109439-41154-76493-38365-9799-4258-13804-11452-64688-310,8764927.207327941,7069335.143580495
250,82966152.0,Savages,"Crime,Drama,Thriller",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,Oliver Stone,"Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively,Benicio Del Toro",2012,131,6.5,107960,47.31,59.0,Savages,en,13.454,Universal Pictures-Ixtlan-Relativity Media-Onda Entertainment,2012-07-06,45000000.0,8296615.2,Released,Young. Beautiful. Deadly.,6.349,1941.0,Taylor Kitsch-Blake Lively-Aaron Taylor-Johnson-John Travolta-Salma Hayek-Benicio del Toro-Emile Hirsch-Demián Bichir-Sandra Echeverría-Diego Cataño-Joaquín Cosío-Jake McLaughlin-Joel David Moore-Leonard Roberts-Shea Whigham-Jana Banker-Candra Docherty-Nana Agyapong-Gary Stretch-Karishma Ahluwalia-Jonathan Carr-Antonio Jaramillo-Alexander Wraith-Anthony Cutolo-Kurt Collins-Amber Dixon-Ali Wong-Sala Baker-Tara Stone-Matthew Saldivar-Sean Stone-Wilfredo Lopez-Lucinda Serrano-Charles Haugk-Sam Medina-Ben Hernandez Bray-Gonzalo Menendez-Maya Merker-Donnabella Mortel-Trevor Donovan-Leana Chavez-Gillian Zinser-Florine Elena Deplazes-Kaj Mollenhauer-Lexi Jourden-Charles Ingram-Akima Castaneda-Dennis Garcia-Eddie Follis-Holly Follis-Schae Harrison-Mía Maestro-Bill Blair,explosive-widow-american abroad-eye gouging-dea agent-shot-southern california-surrogate daughter-laguna beach california-enforcer-gardner-skull mask-dea,/joyiyBwYY5QCpldqT1FzrTqsTJK.jpg,/39FIOhhLT8mxvFRD6MaFzXCVgHr.jpg,416312-64689-98357-82633-59961-26389-77866-23168-33909-72387-127493-82682-51876-9705-77016-10316-8909-82675-49526-45243-72331,2271395.4894320345,2181938.3392567183
251,609016565.0,Life of Pi,"Adventure,Drama,Fantasy","A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",Ang Lee,"Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu",2012,127,7.9,471109,124.98,79.0,Life of Pi,en,33.038,Fox 2000 Pictures-Dune Entertainment-Ingenious Media-Haishang Films-Netter Productions,2012-11-20,120000000.0,60901656.5,Released,Believe The Unbelievable,7.397,12392.0,Suraj Sharma-Irrfan Khan-Ayush Tandon-Gautam Belur-Adil Hussain-Tabu-Ayaan Khan-Mohd Abbas Khaleeli-Vibish Sivakumar-Rafe Spall-Gérard Depardieu-James Saito-Jun Naito-Andrea Di Stefano-Shravanthi Sainath-Elie Alouf-T.M. Karthik-Amarendran Ramanan-Hari Mina Bala-Wang Bo-chieh-Ko I-Chen-Jag Huang-Ravi Natesan-Adyant Balaji-Chirag Agarwal-Ahan André Kamath-Om Kamath-Srilekh Katta-Swati Van Rijswijk-M. Keerthana-Indumohan Poornima-Josephine Nithya B.-Samyuktha S.-A. Deiva Sundari-G. Vasantakumary-A. Vithya-Mythili Prakash-Raj Patel-Hadiqa Hamid-Iswar Srikumar-Padmini Ramachandran,sea-loss of loved one-1970s-faith-zebra-survival-young boy-zookeeper-orangutan-teenage boy-hyena-meerkat-magic realism-cargo ship-lifeboat-injured animal-storm at sea-told in flashback-wreckage-loss of family-teenage protagonist-family loss-flying fish,/iLgRu4hhSr6V1uManX6ukDriiSc.jpg,/lcyippCCbZOliGxX7HbTNyWf98q.jpg,37724-49051-14161-70160-62177-10528-82690-49026-68728-68718-82693-1930-59967-68721-19995-41154-20352-70981-10681-18785-68734,22202028.14431152,26206421.22015069
252,240159255.0,Resident Evil: Retribution,"Action,Horror,Sci-Fi",Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.,Paul W.S. Anderson,"Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer",2012,96,5.4,114144,42.35,39.0,Resident Evil: Retribution,en,4.724,Constantin Film-Screen Gems-Davis Films/Impact Pictures,2012-09-12,65000000.0,24015925.5,Released,The Ultimate Battle Begins,5.799,3521.0,Milla Jovovich-Sienna Guillory-Michelle Rodriguez-Aryana Engineer-Li Bingbing-Boris Kodjoe-Kevin Durand-Johann Urb-Robin Kasyanov-Ofilio Portillo-Oded Fehr-Colin Salmon-Shawn Roberts-Megan Charpentier-Takato Yamashita-Mika Nakashima-Ray Olubowale-Hiroo Minami,mutant-dystopia-sequel-conspiracy-tokyo japan-zombie-based on video game-moscow russia-hand to hand combat-virus-plague-pandemic,/ohdUDWVlcbuWphaLu6wS91xdJ73.jpg,/fkX7TDdl32DLCchPkX1PZELZwxA.jpg,35791-7737-1577-173897-1576-52520-605121-12437-834-64635-277-60304-13648-41154-38356-76163-56292-49040-133121-27578-47964,4303914.31611788,7098876.132059551
